ID number,Surname,Faculty,Origin,Discussion viewed,Course module viewed,Quiz attempt submitted,Quiz attempt viewed,Quiz attempt summary viewed,Grade user report viewed,Quiz attempt started,Grade overview report viewed,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,Total Events,Label_Semester,Label_Final,Label_Total
HSS129_1101,HSS129_Masked_1101,Nurse,web,2,42,4,5,4,1,5,0,0,0,0,0,0,0,0,0,24,12,13,9,2,1,0,2,0,63,29,46,75
HSS129_1102,HSS129_Masked_1102,Pharmacy,"web, ws",0,27,11,13,12,7,11,0,0,0,9,5,0,0,9,0,5,13,14,14,8,0,3,1,0,81,50,46,96
HSS129_1103,HSS129_Masked_1103,Nurse,web,6,101,13,15,15,5,13,0,1,9,9,6,5,2,18,2,9,24,29,20,14,0,9,10,1,168,50,48,98
HSS129_1104,HSS129_Masked_1104,Engineering,"web, ws",9,67,12,14,13,0,12,0,0,9,12,10,0,1,13,0,6,13,19,18,14,4,0,8,0,127,50,48,98
HSS129_1105,HSS129_Masked_1105,Veterinary Medicine,"web, ws",3,81,10,12,11,5,10,1,3,12,14,1,0,1,8,1,7,22,25,13,16,2,7,1,0,133,46,50,96
HSS129_1106,HSS129_Masked_1106,Science and Arts,"web, ws",3,84,11,12,12,17,11,0,3,7,6,3,9,2,14,2,6,26,23,24,10,1,8,6,0,150,47,40,87
HSS129_1107,HSS129_Masked_1107,Computer Information Technology,web,2,95,8,9,9,12,8,1,0,3,1,4,1,0,16,1,14,22,36,14,26,0,1,5,0,144,44,48,92
HSS129_1108,HSS129_Masked_1108,Applied Medical Sciences,"web, ws",10,64,11,16,15,15,11,1,0,12,20,2,2,5,13,0,7,20,20,25,11,3,1,2,0,143,49,44,93
HSS129_1109,HSS129_Masked_1109,Pharmacy,"web, ws",2,70,9,11,11,2,9,0,0,0,9,7,0,1,2,0,8,20,24,31,6,4,1,0,1,114,45,48,93
HSS129_1110,HSS129_Masked_1110,Nurse,web,2,51,11,12,11,0,11,0,0,2,10,7,0,0,8,0,7,19,15,16,12,1,0,0,1,98,50,40,90
HSS129_1111,HSS129_Masked_1111,Engineering,web,3,59,10,10,10,9,10,0,0,1,8,7,0,0,11,0,6,21,16,29,2,0,0,10,0,111,50,36,86
HSS129_1112,HSS129_Masked_1112,Applied Medical Sciences,"web, ws",7,279,13,18,16,4,13,0,0,19,9,15,2,1,59,8,15,34,51,61,62,3,6,5,0,350,50,36,86
HSS129_1113,HSS129_Masked_1113,Pharmacy,"web, ws",1,64,12,15,14,1,12,0,0,6,10,11,0,0,10,0,7,24,14,22,9,2,0,4,0,119,50,48,98
HSS129_1114,HSS129_Masked_1114,Applied Medical Sciences,"web, ws",12,115,12,17,14,7,12,0,1,8,11,10,0,20,10,1,1,18,20,24,6,36,4,19,0,189,49,48,97
HSS129_1115,HSS129_Masked_1115,Veterinary Medicine,"web, ws",11,107,12,22,20,3,12,0,2,7,14,20,0,3,15,0,11,30,28,24,13,9,0,10,1,187,50,46,96
HSS129_1116,HSS129_Masked_1116,Applied Medical Sciences,web,2,34,8,9,9,12,8,0,0,0,0,0,0,1,10,1,1,16,13,22,11,2,4,1,0,82,39,20,59
HSS129_1117,HSS129_Masked_1117,Pharmacy,"web, ws",3,29,12,19,18,17,12,0,0,0,8,14,1,0,14,0,8,21,13,17,10,0,3,1,0,110,50,48,98
HSS129_1118,HSS129_Masked_1118,Agriculture,web,8,101,12,14,11,3,12,0,0,0,19,7,0,3,27,0,15,25,24,22,12,0,7,0,0,161,50,46,96
HSS129_1119,HSS129_Masked_1119,Engineering,"web, ws",0,50,11,15,14,2,11,0,0,0,10,9,0,0,10,0,9,19,17,18,11,0,0,0,0,103,49,46,95
HSS129_1120,HSS129_Masked_1120,Science and Arts,"web, ws",2,37,11,13,12,20,11,0,1,9,12,9,1,0,8,1,11,21,11,15,2,4,0,1,0,106,47,48,95
HSS129_1121,HSS129_Masked_1121,Applied Medical Sciences,"web, ws",2,48,10,11,11,4,10,0,0,0,13,8,0,0,7,0,6,18,19,14,3,3,0,5,0,96,49,48,97
HSS129_1122,HSS129_Masked_1122,Nurse,web,0,51,12,18,17,1,12,0,0,8,9,3,0,0,15,0,10,21,16,18,11,0,0,0,0,111,49,36,85
HSS129_1123,HSS129_Masked_1123,Pharmacy,ws,2,76,9,9,9,11,9,0,0,6,8,2,0,1,8,0,0,20,18,16,37,1,6,2,0,125,45,48,93
HSS129_1124,HSS129_Masked_1124,Applied Medical Sciences,web,5,80,11,11,11,1,11,0,0,7,6,10,0,0,11,0,12,15,13,15,25,1,0,15,0,130,48,48,96
HSS129_1125,HSS129_Masked_1125,Applied Medical Sciences,web,6,63,12,12,12,2,12,0,0,6,20,7,0,0,10,0,11,17,14,17,9,0,1,7,0,119,50,48,98
HSS129_1126,HSS129_Masked_1126,Pharmacy,web,6,66,12,16,16,3,12,0,13,1,7,5,0,0,13,2,8,25,23,15,6,1,4,8,0,131,50,46,96
HSS129_1127,HSS129_Masked_1127,Science and Arts,"web, ws",3,66,12,13,12,3,12,0,0,8,7,7,0,0,8,0,8,20,17,17,25,2,0,2,0,121,50,48,98
HSS129_1128,HSS129_Masked_1128,Computer Information Technology,"web, ws",1,91,12,12,12,11,12,0,0,5,9,7,0,2,8,0,7,38,24,18,18,1,13,1,0,151,50,20,70
HSS129_1129,HSS129_Masked_1129,Nurse,web,6,72,12,14,13,0,13,0,0,9,12,7,2,1,14,0,10,16,22,12,16,1,6,2,0,130,50,48,98
HSS129_1130,HSS129_Masked_1130,Applied Medical Sciences,"web, ws",5,109,13,19,17,2,13,0,0,17,13,12,0,1,28,0,8,28,25,20,24,0,1,1,0,178,49,46,95
HSS129_1131,HSS129_Masked_1131,Applied Medical Sciences,"web, ws",3,113,11,13,13,0,11,0,1,0,10,7,0,1,14,0,9,26,30,28,33,1,3,1,0,164,49,42,91
HSS129_1132,HSS129_Masked_1132,Medicine,"web, ws",6,70,11,12,12,2,11,0,0,7,13,6,0,1,7,0,7,22,7,17,9,5,10,13,0,124,49,48,97
HSS129_1133,HSS129_Masked_1133,Pharmacy,web,0,34,11,11,11,0,11,0,0,0,6,6,0,0,8,0,6,14,12,13,10,0,0,3,0,78,50,50,100
HSS129_1134,HSS129_Masked_1134,Veterinary Medicine,"web, ws",1,97,12,16,15,6,12,0,0,9,12,10,1,0,22,0,8,29,16,18,31,1,0,2,0,159,48,46,94
HSS129_1135,HSS129_Masked_1135,Applied Medical Sciences,"web, ws",2,107,11,13,11,4,11,0,7,12,9,6,2,0,8,0,1,36,17,27,21,3,6,4,0,159,49,46,95
HSS129_1136,HSS129_Masked_1136,Science and Arts,ws,3,91,11,12,8,0,11,0,0,9,13,9,0,0,8,0,7,17,18,11,22,1,9,12,0,136,50,44,94
HSS129_1137,HSS129_Masked_1137,Veterinary Medicine,web,3,69,12,17,17,3,12,0,3,6,11,11,0,0,13,0,8,23,22,17,13,2,1,3,0,133,50,48,98
HSS129_1138,HSS129_Masked_1138,Agriculture,"web, ws",0,49,11,12,12,0,11,0,0,0,0,6,0,0,13,0,6,18,21,16,15,0,0,0,0,95,50,46,96
HSS129_1139,HSS129_Masked_1139,Pharmacy,ws,1,53,12,13,13,0,12,0,0,0,11,7,0,0,17,0,6,17,16,19,9,1,0,1,0,104,50,46,96
HSS129_1140,HSS129_Masked_1140,Pharmacy,"web, ws",2,47,13,15,14,13,13,0,0,6,9,6,0,4,14,0,8,14,26,15,11,1,0,2,1,117,50,50,100
HSS129_1141,HSS129_Masked_1141,Pharmacy,web,7,165,13,13,13,5,13,0,10,11,8,13,2,0,22,0,11,30,42,42,26,2,1,8,1,229,49,38,87
HSS129_1142,HSS129_Masked_1142,Nurse,web,18,150,12,17,16,2,12,0,2,11,14,10,2,8,15,7,15,37,26,27,15,12,5,20,1,227,48,42,90
HSS129_1143,HSS129_Masked_1143,Applied Medical Sciences,web,3,47,9,13,10,7,9,0,0,0,9,7,0,0,10,1,0,24,11,14,11,2,0,9,0,98,50,48,98
HSS129_1144,HSS129_Masked_1144,Nurse,web,3,71,9,15,13,2,10,0,0,6,10,7,0,1,9,0,9,20,15,17,18,8,1,2,0,123,47,46,93
HSS129_1145,HSS129_Masked_1145,Science and Arts,"web, ws",4,127,11,23,21,11,11,0,0,1,20,8,0,0,9,0,8,28,44,39,18,5,2,26,0,208,50,48,98
HSS129_1146,HSS129_Masked_1146,Applied Medical Sciences,web,3,36,10,12,12,3,10,0,0,0,7,6,0,0,7,0,9,18,13,15,6,3,1,1,0,86,50,28,78
HSS129_1147,HSS129_Masked_1147,Applied Medical Sciences,web,8,132,12,13,13,17,12,0,0,11,28,9,0,4,9,0,9,36,36,40,14,6,2,3,0,207,47,48,95
HSS129_1148,HSS129_Masked_1148,Medicine,web,0,75,12,13,10,0,12,0,0,9,11,8,4,0,13,0,6,19,11,19,19,0,0,3,0,122,48,44,92
HSS129_1149,HSS129_Masked_1149,Pharmacy,"web, ws",8,135,13,13,13,3,13,0,12,25,20,8,0,0,20,0,12,26,44,17,9,0,2,3,0,198,50,48,98
HSS129_1150,HSS129_Masked_1150,Agriculture,"web, ws",3,46,11,18,16,2,11,0,0,0,12,8,0,0,9,0,5,19,14,17,21,2,0,0,0,107,50,48,98
HSS129_1151,HSS129_Masked_1151,Agriculture,"web, ws",8,185,12,17,14,9,12,1,0,6,9,15,1,0,6,3,13,39,31,34,75,8,12,6,0,258,50,48,98
HSS129_1152,HSS129_Masked_1152,Pharmacy,web,1,16,9,9,9,1,9,0,0,0,6,6,0,0,7,0,5,11,5,13,0,0,0,1,0,54,48,40,88
HSS129_1153,HSS129_Masked_1153,Science and Arts,web,2,71,12,13,13,8,12,0,1,7,9,8,0,0,14,0,7,21,21,18,17,1,6,1,0,131,50,46,96
HSS129_1154,HSS129_Masked_1154,Applied Medical Sciences,web,0,46,9,22,19,0,12,0,0,9,7,7,0,0,10,0,15,19,17,14,8,1,0,1,0,108,50,44,94
HSS129_1155,HSS129_Masked_1155,Applied Medical Sciences,web,2,53,9,10,9,12,9,0,0,0,0,10,0,0,9,2,0,14,15,19,13,14,3,5,0,104,44,48,92
HSS129_1156,HSS129_Masked_1156,Computer Information Technology,"web, ws",0,4,0,2,2,0,1,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,9,4,48,52
HSS129_1157,HSS129_Masked_1157,Applied Medical Sciences,web,4,199,13,15,15,7,13,0,5,23,19,24,6,3,20,0,8,30,38,39,27,18,3,2,1,266,50,32,82
HSS129_1158,HSS129_Masked_1158,Applied Medical Sciences,"web, ws",1,44,8,14,14,0,13,0,0,6,7,7,0,0,15,0,9,16,16,11,6,0,0,1,0,94,50,34,84
HSS129_1159,HSS129_Masked_1159,Nurse,web,8,85,12,21,13,0,12,0,0,0,7,8,0,0,9,0,10,25,24,20,23,4,2,19,0,151,50,30,80
HSS129_1160,HSS129_Masked_1160,Applied Medical Sciences,"web, ws",3,59,10,12,11,7,10,0,0,8,7,7,0,0,9,0,6,18,23,15,5,3,8,3,0,112,49,48,97
HSS129_1161,HSS129_Masked_1161,Agriculture,"web, ws",3,37,6,9,6,3,6,0,0,0,0,2,0,0,0,0,0,19,11,15,17,2,0,4,0,70,32,34,66
HSS129_1162,HSS129_Masked_1162,Medicine,"web, ws",1,82,12,26,25,4,12,0,1,0,16,9,0,0,20,0,9,27,24,27,13,1,5,10,0,162,50,48,98
HSS129_1163,HSS129_Masked_1163,Engineering,web,19,128,12,13,13,19,12,2,2,7,16,9,1,12,11,1,15,35,41,30,16,2,6,14,0,218,50,50,100
HSS129_1164,HSS129_Masked_1164,Engineering,"web, ws",3,123,11,12,11,20,11,2,0,19,11,8,4,2,15,4,4,22,28,31,16,2,2,24,1,193,48,40,88
HSS129_1165,HSS129_Masked_1165,Engineering,"web, ws",3,55,12,12,12,14,12,0,0,8,8,8,0,0,14,0,7,19,22,18,9,2,1,4,0,120,50,48,98
HSS129_1166,HSS129_Masked_1166,Pharmacy,web,4,99,8,8,8,0,8,0,0,0,6,0,0,0,10,0,0,14,16,28,49,5,1,6,0,135,40,48,88
HSS129_1167,HSS129_Masked_1167,Engineering,"web, ws",1,67,11,22,14,0,11,0,1,7,8,11,0,0,8,0,2,25,10,15,13,0,0,26,0,126,43,30,73
HSS129_1168,HSS129_Masked_1168,Pharmacy,web,0,146,12,12,10,3,12,0,0,3,9,9,0,3,19,1,8,30,35,38,32,0,4,4,0,195,50,46,96
HSS129_1169,HSS129_Masked_1169,Pharmacy,web,9,77,7,7,6,3,7,0,0,0,18,1,1,0,5,1,6,8,28,23,4,4,3,13,1,116,40,48,88
HSS129_1170,HSS129_Masked_1170,Architecture and Design,web,1,69,8,11,7,1,8,0,0,0,0,0,0,0,0,0,0,27,26,21,12,0,3,16,0,105,35,28,63
HSS129_1171,HSS129_Masked_1171,Engineering,"web, ws",4,31,11,19,19,12,11,0,0,8,8,9,4,1,11,0,11,22,13,16,2,1,0,1,0,107,50,46,96
HSS129_1172,HSS129_Masked_1172,Applied Medical Sciences,web,3,54,9,10,9,0,9,0,0,6,0,9,0,0,15,0,7,10,12,25,0,0,4,6,0,94,45,48,93
HSS129_1173,HSS129_Masked_1173,Engineering,"web, ws",3,37,9,10,10,8,9,0,0,1,11,0,0,0,17,0,6,7,12,15,12,1,0,4,0,86,50,42,92
HSS129_1174,HSS129_Masked_1174,Engineering,web,0,55,9,11,10,2,9,0,0,0,1,9,0,0,12,0,6,16,23,23,3,0,0,3,0,96,45,48,93
HSS129_1175,HSS129_Masked_1175,Engineering,web,10,83,11,17,14,12,11,2,1,9,11,10,1,1,18,1,8,26,25,17,17,5,5,5,0,160,50,50,100
HSS129_1176,HSS129_Masked_1176,Computer Information Technology,web,7,24,3,4,3,0,3,0,0,0,3,0,1,0,7,0,3,0,10,10,0,3,3,3,1,44,21,30,51
HSS129_1177,HSS129_Masked_1177,Engineering,"web, ws",3,43,10,13,13,1,10,0,0,0,7,1,0,0,11,0,7,17,17,17,9,2,4,0,1,93,49,48,97
HSS129_1178,HSS129_Masked_1178,Science and Arts,web,1,21,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,4,10,0,26,8,30,38
HSS129_1179,HSS129_Masked_1179,Pharmacy,"web, ws",1,37,9,10,10,2,9,0,0,0,0,0,0,2,16,0,6,17,17,15,3,0,2,0,0,78,44,44,88
HSS129_1180,HSS129_Masked_1180,Computer Information Technology,"web, ws",13,164,12,16,16,1,13,0,3,26,16,8,6,1,19,3,6,46,31,19,7,2,12,29,1,235,50,50,100
HSS129_1181,HSS129_Masked_1181,Nurse,"web, ws",3,59,11,13,13,6,11,0,0,8,7,7,0,5,7,0,9,17,29,19,4,2,0,2,0,116,49,50,99
HSS129_1182,HSS129_Masked_1182,Agriculture,web,6,69,12,18,15,5,12,0,3,9,9,9,0,0,13,0,11,19,16,20,17,5,2,3,1,137,49,50,99
HSS129_1183,HSS129_Masked_1183,Computer Information Technology,"web, ws",2,128,11,12,12,6,11,0,0,13,8,6,0,1,18,0,8,18,43,24,14,3,17,9,0,182,49,48,97
HSS129_1184,HSS129_Masked_1184,Pharmacy,web,1,34,11,11,11,12,11,3,0,1,6,7,0,0,6,0,6,14,17,23,12,0,0,2,0,94,50,48,98
HSS129_1185,HSS129_Masked_1185,Science and Arts,"web, ws",4,51,12,15,15,5,12,0,0,0,7,8,0,0,19,0,7,19,17,22,10,1,1,3,0,114,50,46,96
HSS129_1186,HSS129_Masked_1186,Pharmacy,web,0,34,13,14,12,10,13,0,0,5,8,6,0,0,15,0,5,15,12,20,9,0,0,1,0,96,50,48,98
HSS129_1187,HSS129_Masked_1187,Pharmacy,"web, ws",2,71,9,10,8,3,9,0,0,0,6,0,0,0,12,0,0,29,16,17,23,1,5,3,0,112,40,48,88
HSS129_1188,HSS129_Masked_1188,Nurse,"web, ws",0,25,7,11,12,0,11,0,0,0,6,4,0,0,4,0,5,12,17,13,5,0,0,0,0,66,50,48,98
HSS129_1189,HSS129_Masked_1189,Applied Medical Sciences,"web, ws",4,30,4,5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,10,24,11,1,0,6,0,52,34,38,72
HSS129_1190,HSS129_Masked_1190,Nurse,"web, ws",11,81,11,12,10,2,11,0,0,0,11,7,1,0,34,0,8,21,19,20,12,1,0,4,0,138,49,42,91
HSS129_1191,HSS129_Masked_1191,Veterinary Medicine,"web, ws",13,138,12,21,20,4,12,0,3,12,15,16,3,2,15,0,13,40,41,31,16,9,2,2,0,220,50,48,98
HSS129_1192,HSS129_Masked_1192,Pharmacy,web,1,38,13,13,13,4,13,0,0,10,6,6,0,0,12,0,5,19,13,12,6,0,6,0,0,95,50,48,98
HSS129_1193,HSS129_Masked_1193,Engineering,web,3,82,8,9,8,9,8,0,0,0,13,2,0,0,13,0,8,22,20,18,27,1,1,2,0,127,43,48,91
HSS129_1194,HSS129_Masked_1194,Engineering,"web, ws",1,54,12,13,13,39,12,0,0,11,8,8,0,0,13,3,10,28,20,22,13,2,1,5,0,144,50,48,98
HSS129_1195,HSS129_Masked_1195,Science and Arts,web,2,143,12,12,12,14,12,1,0,13,18,8,0,9,16,0,7,45,30,45,15,0,1,1,0,208,49,48,97
HSS129_1196,HSS129_Masked_1196,Computer Information Technology,"web, ws",1,69,11,17,15,24,11,1,2,14,11,14,0,0,11,0,14,26,26,19,3,3,0,6,0,149,49,46,95
HSS129_1197,HSS129_Masked_1197,Engineering,"web, ws",1,96,13,32,16,17,13,0,2,27,17,16,2,5,17,0,7,14,24,23,6,1,1,26,0,188,49,36,85
HSS129_1198,HSS129_Masked_1198,Engineering,web,0,30,9,9,9,10,9,0,0,0,7,6,0,0,6,0,6,15,18,8,9,0,1,0,0,76,50,42,92
HSS129_1199,HSS129_Masked_1199,Pharmacy,"web, ws",14,71,10,13,13,9,10,0,5,1,12,7,0,4,19,0,20,11,20,33,5,0,1,2,0,140,48,42,90
HSS129_1200,HSS129_Masked_1200,Pharmacy,web,2,56,12,12,11,2,12,0,0,9,12,6,0,0,8,0,6,16,13,22,7,1,0,7,0,107,50,48,98
HSS129_1201,HSS129_Masked_1201,Pharmacy,web,1,20,6,6,6,1,6,0,0,0,8,5,0,0,6,0,0,13,0,0,0,1,3,10,0,46,32,40,72
HSS129_1202,HSS129_Masked_1202,Engineering,"web, ws",2,35,11,16,15,14,11,0,0,0,8,9,0,0,10,0,7,20,23,16,10,0,0,1,0,104,50,44,94
HSS129_1203,HSS129_Masked_1203,Agriculture,"web, ws",0,77,8,9,8,0,9,0,0,0,8,6,0,0,11,0,1,19,22,23,13,8,0,0,0,111,49,46,95
HSS129_1204,HSS129_Masked_1204,Engineering,web,1,53,11,11,11,1,11,0,0,0,2,8,0,0,12,0,6,19,13,14,6,0,14,5,0,99,50,48,98
HSS129_1205,HSS129_Masked_1205,Applied Medical Sciences,web,4,62,9,10,10,4,9,0,0,0,0,0,0,1,18,1,7,11,16,15,30,5,2,2,0,108,49,48,97
HSS129_1206,HSS129_Masked_1206,Science and Arts,"web, ws",6,93,9,14,11,0,10,0,0,17,10,5,4,1,20,1,2,14,10,15,26,7,9,2,0,143,45,44,89
HSS129_1207,HSS129_Masked_1207,Science and Arts,"web, ws",4,78,12,12,12,1,12,0,0,0,8,9,0,0,23,0,6,23,22,25,7,1,0,6,1,131,50,46,96
HSS129_1208,HSS129_Masked_1208,Medicine,web,14,75,10,13,12,2,10,1,0,7,17,0,7,1,24,1,8,23,11,17,11,0,0,10,0,137,48,50,98
HSS129_1209,HSS129_Masked_1209,Science and Arts,"web, ws",3,52,12,13,15,0,12,0,0,6,10,9,0,0,6,1,8,16,13,14,6,2,0,16,0,107,50,46,96
HSS129_1210,HSS129_Masked_1210,Engineering,"web, ws",1,102,11,14,14,1,11,0,0,9,9,11,1,0,14,1,8,25,37,14,17,0,0,8,0,154,50,48,98
HSS129_1211,HSS129_Masked_1211,Computer Information Technology,"web, ws",2,93,11,13,13,5,11,0,0,8,8,0,0,0,28,0,0,26,25,15,30,1,3,4,0,148,48,46,94
HSS129_1212,HSS129_Masked_1212,Engineering,"web, ws",4,53,9,10,10,8,9,0,0,0,9,8,0,1,6,2,9,16,12,19,15,1,3,2,0,103,49,40,89
HSS129_1213,HSS129_Masked_1213,Applied Medical Sciences,"web, ws",0,111,12,12,12,2,12,0,3,5,6,13,0,1,16,0,10,27,18,24,38,0,0,0,0,161,50,46,96
HSS129_1214,HSS129_Masked_1214,Engineering,web,2,24,11,11,10,0,11,0,0,0,1,6,0,0,12,0,6,12,12,12,6,1,0,1,0,69,50,34,84
HSS129_1215,HSS129_Masked_1215,Computer Information Technology,"web, ws",1,44,2,5,5,0,3,0,0,0,1,1,0,1,0,0,0,7,17,13,2,2,14,2,0,60,21,38,59
HSS129_1216,HSS129_Masked_1216,Computer Information Technology,"web, ws",3,111,10,14,11,3,10,0,0,9,5,10,0,0,10,0,9,7,39,44,13,1,14,1,0,162,50,42,92
HSS129_1217,HSS129_Masked_1217,Veterinary Medicine,"web, ws",5,90,10,31,12,4,11,3,0,6,4,10,2,1,15,1,10,18,26,15,2,13,12,31,0,166,45,48,93
HSS129_1218,HSS129_Masked_1218,Science and Arts,web,4,37,7,7,6,0,7,0,0,0,0,0,0,2,6,1,6,11,13,21,5,3,0,0,0,68,38,44,82
HSS129_1219,HSS129_Masked_1219,Nurse,web,24,99,8,10,9,0,8,0,0,1,9,3,0,0,32,0,8,27,16,9,32,2,9,9,1,158,42,46,88
HSS129_1220,HSS129_Masked_1220,Engineering,web,0,56,11,11,11,0,11,0,0,6,18,7,1,0,12,0,7,7,14,20,8,0,0,0,0,100,48,44,92
HSS129_1221,HSS129_Masked_1221,Applied Medical Sciences,"web, ws",3,83,10,13,12,1,11,0,0,0,6,7,0,0,6,0,16,17,23,21,23,0,4,10,0,133,49,46,95
HSS129_1222,HSS129_Masked_1222,Nurse,web,3,65,12,13,12,15,12,0,0,0,7,9,0,1,17,0,11,26,18,25,12,2,0,4,0,132,50,46,96
HSS129_1223,HSS129_Masked_1223,Pharmacy,"web, ws",1,40,12,15,15,4,12,0,0,7,7,7,0,0,16,0,8,18,15,16,3,1,0,1,0,99,50,42,92
HSS129_1224,HSS129_Masked_1224,Engineering,"web, ws",15,69,9,9,9,0,9,0,11,19,7,9,0,0,8,0,8,15,17,11,4,0,10,0,1,120,44,50,94
HSS129_1225,HSS129_Masked_1225,Science and Arts,"web, ws",1,86,11,20,15,0,11,0,0,1,5,11,0,0,27,0,11,26,19,20,17,1,3,3,0,144,48,48,96
HSS129_1226,HSS129_Masked_1226,Nurse,"web, ws",1,72,11,12,11,1,11,0,0,7,10,8,0,1,8,0,8,28,28,15,2,0,0,4,0,119,50,38,88
HSS129_1227,HSS129_Masked_1227,Nurse,web,7,123,11,13,11,3,11,0,0,5,18,10,0,0,9,0,10,42,22,24,36,2,0,1,0,179,50,48,98
HSS129_1228,HSS129_Masked_1228,Computer Information Technology,"web, ws",2,63,10,13,12,1,10,0,0,3,7,7,0,0,10,0,7,37,19,16,1,1,1,2,0,111,48,44,92
HSS129_1229,HSS129_Masked_1229,Pharmacy,"web, ws",14,116,13,30,18,4,13,0,4,15,47,11,3,0,19,1,6,16,37,13,9,2,6,19,0,208,50,38,88
HSS129_1230,HSS129_Masked_1230,Applied Medical Sciences,"web, ws",4,116,9,10,9,0,9,0,0,0,0,10,0,0,32,0,4,21,25,26,32,1,0,6,0,157,45,48,93
HSS129_1231,HSS129_Masked_1231,Engineering,web,5,56,12,14,12,8,12,1,0,6,8,7,1,0,14,0,7,28,19,16,8,3,1,2,0,120,49,46,95
HSS129_1232,HSS129_Masked_1232,Architecture and Design,web,1,21,7,7,7,1,7,0,0,0,8,6,0,0,0,0,0,6,9,13,9,0,0,0,0,51,45,48,93
HSS129_1233,HSS129_Masked_1233,Engineering,"web, ws",2,132,12,12,12,6,12,0,0,9,10,12,0,3,16,1,8,26,35,34,21,3,6,4,0,188,50,46,96
HSS129_1234,HSS129_Masked_1234,Applied Medical Sciences,"web, ws",4,42,10,12,12,5,11,0,0,0,9,4,0,0,7,0,6,15,17,15,13,2,5,3,0,96,50,48,98
HSS129_1235,HSS129_Masked_1235,Nurse,"web, ws",0,33,10,11,10,5,10,0,0,0,9,8,1,0,7,0,6,15,13,17,3,0,0,0,0,79,50,48,98
HSS129_1236,HSS129_Masked_1236,Applied Medical Sciences,"web, ws",0,75,10,12,13,5,10,0,0,0,9,9,0,0,9,0,8,12,36,26,16,0,0,0,0,125,50,48,98
HSS129_1237,HSS129_Masked_1237,Applied Medical Sciences,"web, ws",1,53,12,18,16,20,13,0,1,7,15,7,0,0,16,0,6,17,25,24,13,1,1,0,0,133,50,46,96
HSS129_1238,HSS129_Masked_1238,Engineering,"web, ws",4,93,10,11,10,5,10,0,1,16,9,13,5,2,6,0,12,21,17,24,7,1,6,3,0,143,45,50,95
HSS129_1239,HSS129_Masked_1239,Medicine,web,2,70,10,14,14,3,10,0,0,0,7,0,0,0,9,0,10,21,28,15,25,1,3,4,0,123,48,48,96
HSS129_1240,HSS129_Masked_1240,Pharmacy,web,0,32,10,13,10,2,10,0,0,0,7,6,0,0,6,0,5,16,11,16,9,0,0,1,0,77,49,44,93
HSS129_1241,HSS129_Masked_1241,Engineering,"web, ws",1,50,11,19,16,4,11,0,0,7,8,6,0,0,9,0,11,22,8,14,10,5,0,12,0,112,50,48,98
HSS129_1242,HSS129_Masked_1242,Pharmacy,"web, ws",0,79,13,14,13,0,13,0,0,7,7,8,0,0,14,0,8,18,17,20,30,0,3,0,0,132,49,48,97
HSS129_1243,HSS129_Masked_1243,Science and Arts,"web, ws",4,112,11,15,13,8,11,0,0,7,9,18,0,0,13,0,5,22,22,14,19,3,11,31,0,174,48,46,94
HSS129_1244,HSS129_Masked_1244,Science and Arts,web,2,63,10,15,11,4,10,0,0,0,9,0,0,0,32,0,6,21,20,16,10,1,0,0,0,115,49,48,97
HSS129_1245,HSS129_Masked_1245,Pharmacy,"web, ws",0,64,10,12,10,3,11,0,0,1,6,4,0,0,10,0,7,18,18,17,28,0,1,0,0,110,49,46,95
HSS129_1246,HSS129_Masked_1246,Applied Medical Sciences,"web, ws",5,77,13,17,12,2,13,0,3,11,8,9,0,2,21,0,9,21,15,18,21,0,0,1,0,139,50,48,98
HSS129_1247,HSS129_Masked_1247,Computer Information Technology,"web, ws",1,59,12,21,19,5,12,0,0,0,9,7,0,0,24,0,7,17,19,21,11,0,0,14,0,129,50,48,98
HSS129_1248,HSS129_Masked_1248,Nurse,"web, ws",2,144,12,18,18,1,12,0,2,12,19,9,0,6,16,1,7,30,42,27,21,1,3,11,0,207,50,50,100
HSS129_1249,HSS129_Masked_1249,Nurse,"web, ws",5,75,11,12,12,3,11,0,0,10,13,10,0,0,7,0,8,25,28,17,9,1,0,0,1,129,50,44,94
